2025-09-29 14:49:30 | INFO     | root | 🌐 Starting server on 0.0.0.0:4003
2025-09-29 14:49:30 | INFO     | root | 🚀 Starting AR/VR Assistant System...
2025-09-29 14:49:30 | INFO     | root | 🚀 Starting AR/VR Assistant System...
2025-09-29 14:49:30 | INFO     | services.ai_engine_service | 🌐 Connecting to https://ss4j58hs-4440.inc1.devtunnels.ms...
2025-09-29 14:49:30 | INFO     | services.ai_engine_service | 🌐 Connecting to https://ss4j58hs-4440.inc1.devtunnels.ms...
2025-09-29 14:49:32 | INFO     | services.ai_engine_service | ✅ Connected to Node backend
2025-09-29 14:49:32 | INFO     | services.ai_engine_service | ✅ Connected to Node backend
2025-09-29 14:49:32 | INFO     | root | ✅ AI Vision Engine connected
2025-09-29 14:49:32 | INFO     | root | ✅ AI Vision Engine connected
2025-09-29 14:49:32 | INFO     | services.ai_engine_service | 🚀 AI Engine service running...
2025-09-29 14:49:32 | INFO     | services.ai_engine_service | 🚀 AI Engine service running...
2025-09-29 14:49:32 | INFO     | root | 🛑 Shutting down AR/VR Assistant System...
2025-09-29 14:49:32 | INFO     | root | 🛑 Shutting down AR/VR Assistant System...
2025-09-29 14:49:32 | WARNING  | services.ai_engine_service | ❌ Disconnected from Node backend
2025-09-29 14:49:32 | WARNING  | services.ai_engine_service | ❌ Disconnected from Node backend
2025-09-29 14:49:32 | INFO     | services.ai_engine_service | 🔌 Disconnected from Node backend
2025-09-29 14:49:32 | INFO     | services.ai_engine_service | 🔌 Disconnected from Node backend
2025-09-29 14:49:32 | INFO     | root | 👋 Shutdown complete
2025-09-29 14:49:32 | INFO     | root | 👋 Shutdown complete
2025-09-29 14:50:26 | INFO     | root | 🌐 Starting server on 0.0.0.0:4033
2025-09-29 14:50:26 | INFO     | root | 🚀 Starting AR/VR Assistant System...
2025-09-29 14:50:26 | INFO     | root | 🚀 Starting AR/VR Assistant System...
2025-09-29 14:50:26 | INFO     | services.ai_engine_service | 🌐 Connecting to https://ss4j58hs-4440.inc1.devtunnels.ms...
2025-09-29 14:50:26 | INFO     | services.ai_engine_service | 🌐 Connecting to https://ss4j58hs-4440.inc1.devtunnels.ms...
2025-09-29 14:50:27 | INFO     | services.ai_engine_service | ✅ Connected to Node backend
2025-09-29 14:50:27 | INFO     | services.ai_engine_service | ✅ Connected to Node backend
2025-09-29 14:50:27 | INFO     | root | ✅ AI Vision Engine connected
2025-09-29 14:50:27 | INFO     | root | ✅ AI Vision Engine connected
2025-09-29 14:50:27 | INFO     | services.ai_engine_service | 🚀 AI Engine service running...
2025-09-29 14:50:27 | INFO     | services.ai_engine_service | 🚀 AI Engine service running...
2025-09-29 14:51:23 | INFO     | api.voice_routes | [VOICE] Received command: 'move'
2025-09-29 14:51:23 | INFO     | api.voice_routes | [VOICE] Received command: 'move'
2025-09-29 14:51:23 | INFO     | services.voice_command_service | [VOICE] Match: 'move forward' (score: 90)
2025-09-29 14:51:23 | INFO     | services.voice_command_service | [VOICE] Match: 'move forward' (score: 90)
2025-09-29 14:51:50 | INFO     | api.voice_routes | [VOICE] Received command: 'back'
2025-09-29 14:51:50 | INFO     | api.voice_routes | [VOICE] Received command: 'back'
2025-09-29 14:51:50 | INFO     | services.voice_command_service | [VOICE] Match: 'back' (score: 100)
2025-09-29 14:51:50 | INFO     | services.voice_command_service | [VOICE] Match: 'back' (score: 100)
2025-09-29 14:53:14 | WARNING  | services.ai_engine_service | ❌ Disconnected from Node backend
2025-09-29 14:53:14 | WARNING  | services.ai_engine_service | ❌ Disconnected from Node backend
2025-09-29 14:53:14 | INFO     | root | 🛑 Shutting down AR/VR Assistant System...
2025-09-29 14:53:14 | INFO     | root | 🛑 Shutting down AR/VR Assistant System...
2025-09-29 14:53:14 | INFO     | root | 👋 Shutdown complete
2025-09-29 14:53:14 | INFO     | root | 👋 Shutdown complete
2025-09-29 14:53:19 | INFO     | root | 🌐 Starting server on 0.0.0.0:4033
2025-09-29 14:53:19 | INFO     | root | 🚀 Starting AR/VR Assistant System...
2025-09-29 14:53:19 | INFO     | root | 🚀 Starting AR/VR Assistant System...
2025-09-29 14:53:19 | INFO     | services.ai_engine_service | 🌐 Connecting to http://localhost:3000...
2025-09-29 14:53:19 | INFO     | services.ai_engine_service | 🌐 Connecting to http://localhost:3000...
2025-09-29 14:53:19 | INFO     | services.ai_engine_service | ✅ Connected to Node backend
2025-09-29 14:53:19 | INFO     | services.ai_engine_service | ✅ Connected to Node backend
2025-09-29 14:53:19 | INFO     | root | ✅ AI Vision Engine connected
2025-09-29 14:53:19 | INFO     | root | ✅ AI Vision Engine connected
2025-09-29 14:53:19 | INFO     | services.ai_engine_service | 🚀 AI Engine service running...
2025-09-29 14:53:19 | INFO     | services.ai_engine_service | 🚀 AI Engine service running...
2025-09-29 14:54:32 | WARNING  | services.ai_engine_service | ❌ Disconnected from Node backend
2025-09-29 14:54:32 | WARNING  | services.ai_engine_service | ❌ Disconnected from Node backend
2025-09-29 14:54:33 | INFO     | root | 🛑 Shutting down AR/VR Assistant System...
2025-09-29 14:54:33 | INFO     | root | 🛑 Shutting down AR/VR Assistant System...
2025-09-29 14:54:33 | INFO     | root | 👋 Shutdown complete
2025-09-29 14:54:33 | INFO     | root | 👋 Shutdown complete
2025-09-29 14:54:35 | INFO     | root | 🌐 Starting server on 0.0.0.0:4033
2025-09-29 14:54:35 | INFO     | root | 🚀 Starting AR/VR Assistant System...
2025-09-29 14:54:35 | INFO     | root | 🚀 Starting AR/VR Assistant System...
2025-09-29 14:54:35 | INFO     | services.ai_engine_service | 🌐 Connecting to http://localhost:3000...
2025-09-29 14:54:35 | INFO     | services.ai_engine_service | 🌐 Connecting to http://localhost:3000...
2025-09-29 14:54:35 | INFO     | services.ai_engine_service | ✅ Connected to Node backend
2025-09-29 14:54:35 | INFO     | services.ai_engine_service | ✅ Connected to Node backend
2025-09-29 14:54:35 | INFO     | root | ✅ AI Vision Engine connected
2025-09-29 14:54:35 | INFO     | root | ✅ AI Vision Engine connected
2025-09-29 14:54:35 | INFO     | services.ai_engine_service | 🚀 AI Engine service running...
2025-09-29 14:54:35 | INFO     | services.ai_engine_service | 🚀 AI Engine service running...
2025-09-29 14:55:26 | WARNING  | services.ai_engine_service | ❌ Disconnected from Node backend
2025-09-29 14:55:26 | WARNING  | services.ai_engine_service | ❌ Disconnected from Node backend
2025-09-29 14:55:26 | INFO     | root | 🛑 Shutting down AR/VR Assistant System...
2025-09-29 14:55:26 | INFO     | root | 🛑 Shutting down AR/VR Assistant System...
2025-09-29 14:55:26 | INFO     | root | 👋 Shutdown complete
2025-09-29 14:55:26 | INFO     | root | 👋 Shutdown complete
2025-09-29 14:58:07 | INFO     | root | 🌐 Starting server on 0.0.0.0:4033
2025-09-29 14:58:07 | INFO     | root | 🚀 Starting AR/VR Assistant System...
2025-09-29 14:58:07 | INFO     | services.ai_engine_service | 🌐 Connecting to http://localhost:3000...
2025-09-29 14:58:07 | INFO     | services.ai_engine_service | ✅ Connected to Node backend
2025-09-29 14:58:07 | INFO     | root | ✅ AI Vision Engine connected
2025-09-29 14:58:07 | INFO     | services.ai_engine_service | 🚀 AI Engine service running...
2025-09-29 14:58:23 | WARNING  | services.ai_engine_service | ❌ Disconnected from Node backend
2025-09-29 14:58:31 | INFO     | root | 🛑 Shutting down AR/VR Assistant System...
2025-09-29 14:58:31 | INFO     | root | 👋 Shutdown complete
2025-09-29 14:58:34 | INFO     | root | 🌐 Starting server on 0.0.0.0:4033
2025-09-29 14:58:34 | INFO     | root | 🚀 Starting AR/VR Assistant System...
